0,N
nrdi04L	0.0885895,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0139419,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	5083,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	77.5071,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	12.7471,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	6.08037,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	5.01838,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	15.4446,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	14520.7,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	12660.1,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	1860.62,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	22876.8,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	19.4257,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	2759.6,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	6.08313,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	1483.6,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	8.85453,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.166021,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	1276,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	10.5712,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.275136,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.191677,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.40666,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.836093,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.2146,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.64684,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.520369,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.34739,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.445554,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.175008,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0270061,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-10440_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	3614,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	78.4602,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	15.5501,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	5.04565,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	6.34372,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	12.3682,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	9426.5,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	8329.71,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	1096.79,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	17568.2,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	17.6915,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	1520.81,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	5.76265,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	559.166,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	9.43366,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.499999,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	961.648,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	8.25787,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.222777,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.090716,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.401134,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.817443,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.18164,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.635345,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.251725,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.167946,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.215279,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.0844983,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0129867,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-10448_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	4236,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	60.1207,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	12.248,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	4.90863,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	3.72878,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	16.1234,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	12275.2,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	9948.46,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	2326.76,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	19777.4,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	18.8625,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	2522.61,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	6.49439,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	1375.88,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	7.6499,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.133623,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	1146.73,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	11.2126,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.344429,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.0982665,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.379688,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.855353,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.19357,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.686247,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.306944,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.200959,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.257923,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.101397,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0157305,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-10455_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	4498,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	68.6418,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	16.0667,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	4.27229,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	4.06338,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	16.8928,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	15384.4,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	11960.9,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	3423.55,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	23716.1,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	21.7591,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	2658.73,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	6.51033,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	1496.33,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	9.40457,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.185695,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	1162.4,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	12.3545,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.41252,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.196776,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.383887,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.852098,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.21363,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.671334,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.566797,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.375369,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.48151,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.189164,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0292167,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-10460_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	3765,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	52.8103,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	12.8071,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	4.12352,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	3.3573,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	15.73,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	10262.8,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	4073.78,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	6189.02,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	17994.2,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	19.5435,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	2004.58,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	6.89501,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	1048.8,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	9.69665,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.281643,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	955.773,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	9.84688,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.318708,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.101935,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.356539,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.90078,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.23547,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.733435,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.311925,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.205205,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.263599,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.103735,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0161789,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-10471_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	4354,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	69.5499,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	14.905,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	4.66622,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	4.61439,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	15.0724,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	12409.4,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	11452.6,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	956.752,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	20214.2,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	17.5373,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	2697.9,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	6.13802,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	1667.71,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	7.60837,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.109047,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	1030.2,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	9.92896,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.300633,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.223016,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.422931,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.827382,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.22432,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.628912,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.578834,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.388064,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.49761,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.1954,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.030104,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-10478_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	4131,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	63.8282,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	8.26545,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	7.72229,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	4.02302,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	15.8657,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	12618.9,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	6343.74,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	6275.2,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	18962.7,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	22.4939,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	2220.02,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	5.96043,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	1246.62,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	11.7592,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.348475,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	973.399,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	10.7347,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.371909,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.075179,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.312639,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	1.01347,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.33797,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.851223,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.233935,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.153651,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.197744,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.0779948,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0123087,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-10487_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	4406,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	62.1176,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	9.77425,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	6.35523,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	4.37396,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	14.2017,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	9839.76,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	8286.62,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	1553.13,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	15628.3,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	16.0778,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	2585.29,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	5.63905,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	1022.36,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	8.84686,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.240504,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	1562.92,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	7.23093,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.105099,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.138919,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.333544,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.966794,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.29916,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.800613,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.442275,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.288366,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.370887,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.146175,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0229748,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-10492_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	3940,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	63.9094,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	12.2506,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	5.21683,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	4.04897,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	15.7841,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	12505.3,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	8272.92,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	4232.43,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	19926.3,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	19.5938,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	2038.85,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	6.28769,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	1208.43,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	10.489,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.286024,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	830.425,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	9.10473,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.313605,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.124027,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.346638,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.915995,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.2314,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.758294,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.403906,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.264399,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.339853,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.133846,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0209555,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-10506_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	4942,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	82.169,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	18.472,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	4.44829,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	5.97651,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	13.7487,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	12198.8,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	10061.1,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	2137.76,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	20333.7,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	20.4372,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	1870.42,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	5.72925,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	1178.07,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	8.33947,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.185463,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	692.347,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	12.0977,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.664098,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.12822,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.389519,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.878475,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.24989,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.692768,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.337787,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.227214,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.291818,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.114819,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0178964,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-10517_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	4578,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	72.312,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	14.9904,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	4.82387,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	5.06373,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	14.2804,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	5
