0,N
number of tracts	7110,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	90.4139,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	38.887,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.32504,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	6.78192,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	13.3316,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	12620.9,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	9232.61,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	3388.29,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	25090,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	22.1341,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	3444.11,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.62572,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1441.49,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	11.9075,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.309012,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	2002.62,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	10.2266,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.164065,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.194792,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.481446,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.788364,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.24477,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.560163,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.443002,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.303869,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.389198,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.152614,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0233298,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-10429_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	6389,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	88.0359,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	39.7556,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.21443,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	6.78952,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	12.9664,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	11625,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	7263.28,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	4361.69,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	23896.3,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	22.0399,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	3168.93,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.66345,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1667.71,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	12.109,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.276214,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	1501.23,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	9.93089,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.206386,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.115229,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.520891,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.810319,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.33475,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.548104,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.214983,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.152154,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.194924,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.0764554,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0117052,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-10438_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	8943,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	108.224,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	48.4317,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.23456,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	8.36829,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	12.9326,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	14216.1,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	9039.69,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	5176.45,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	28547.8,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	23.1721,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	4008.17,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.49257,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1961.49,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	11.5436,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.213425,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	2046.68,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	11.6285,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.207562,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.258202,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.533686,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.755737,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.2685,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.499355,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.505257,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.35338,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.45234,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.177243,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0269848,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-10440_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	5316,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	78.9515,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	36.0331,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.19108,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	7.7163,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	10.2318,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	6491.61,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	5201.91,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	1289.71,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	13486.6,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	17.3699,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	2113.28,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	5.31423,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	753.063,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	6.96104,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.202147,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	1360.21,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	10.4089,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.250236,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.101174,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.452396,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.781117,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.18561,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.578872,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.230868,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.159552,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.204344,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.0801223,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0122434,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-10448_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	7666,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	91.7636,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	40.5611,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.26236,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	6.31784,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	14.5245,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	15204.2,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	8450.17,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	6754.06,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	31015.6,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	23.355,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	3939.62,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	7.40727,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1962.47,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	10.2119,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.166939,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	1977.16,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	13.1431,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.274478,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.136989,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.527132,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.736217,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.20842,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.500116,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.276862,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.193594,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.247761,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.0970592,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0147583,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-10455_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	8265,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	96.3899,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	43.6895,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.20625,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	7.1226,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	13.533,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	13864.6,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	11416.4,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	2448.19,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	25240.8,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	22.309,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	3713.41,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.15927,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1369.03,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	11.5326,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.305207,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	2344.38,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	10.7764,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.155621,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.252148,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.520368,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.740904,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.22147,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.500621,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.528232,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.366086,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.468429,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.183463,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.027861,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-10460_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	4251,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	84.7131,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	36.4039,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.32704,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	7.75799,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	10.9195,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	7933.11,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	4512.5,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	3420.61,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	17668.1,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	19.3687,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	2116.21,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.07977,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	814.757,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	8.54703,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.281678,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	1301.46,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	10.8217,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.28269,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.148387,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.503684,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.81158,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.31926,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.557741,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.293636,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.205921,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.263837,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.103501,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0158592,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-10471_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	5152,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	91.915,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	40.9178,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.24633,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	7.94917,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	11.5628,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	9651.74,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	5100.06,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	4551.67,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	21804.5,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	23.9367,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	2723.36,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.53049,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1315.17,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	10.9125,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.284456,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	1408.2,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	13.0243,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.378436,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.284033,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.519442,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.762106,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.24731,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.519505,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.542816,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.382381,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.489495,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.191817,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0292171,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-10478_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	6328,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	101.951,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	45.4402,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.24362,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	9.62913,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	10.5877,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	8976.04,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	7957.59,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	1018.45,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	18335,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	19.5066,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	2470.71,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	5.40677,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	735.436,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	9.85873,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.41519,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	1735.28,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	9.64783,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.168516,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.100165,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.521465,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.809429,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.31679,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.555747,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.179575,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.129452,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.165811,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.0650216,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.00994253,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-10487_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	5583,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	84.3736,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	36.3607,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.32046,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	6.86624,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	12.2882,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	10006.2,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	5171.55,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	4834.68,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	22163,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	23.1697,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	2535.34,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.80431,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1059.58,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	12.0164,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.428121,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	1475.77,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	11.1533,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.264811,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
