0,N
number of tracts	7090,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	0
mean length(mm)	83.1403,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	1
span(mm)	36.3598,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	2
curl	2.2866,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	3
elongation	6.06384,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	4
diameter(mm)	13.7108,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	5
volume(mm^3)	12275.2,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	6
trunk volume(mm^3)	9411.81,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	7
branch volume(mm^3)	2863.4,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	8
total surface area(mm^2)	25721.6,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	9
total radius of end regions(mm)	20.8774,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	10
total area of end regions(mm^2)	3474.47,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	11
irregularity	7.18246,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	12
area of end region 1(mm^2)	1926.23,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	13
radius of end region 1(mm)	12.3129,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	14
irregularity of end region 1	0.247266,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	15
area of end region 2(mm^2)	1548.23,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	16
radius of end region 2(mm)	8.56442,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	17
irregularity of end region 2	0.148836,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	18
qa	0.212219,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	19
dti_fa	0.505403,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	20
md	0.780228,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	21
ad	1.28714,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	22
rd	0.526772,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	23
iso	0.46156,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	24
rdi	0.317384,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	25
nrdi02L	0.406282,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	26
nrdi04L	0.159204,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	27
nrdi06L	0.0242459,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	28
,sub-10429_dwi.Cingulum_Frontal_Parietal_L.stat.txt	29
number of tracts	8412,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	0
mean length(mm)	104.116,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	1
span(mm)	44.8327,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	2
curl	2.32232,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	3
elongation	7.41888,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	4
diameter(mm)	14.0339,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	5
volume(mm^3)	16105.2,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	6
trunk volume(mm^3)	15797.7,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	7
branch volume(mm^3)	307.492,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	8
total surface area(mm^2)	28908.2,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	9
total radius of end regions(mm)	21.0288,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	10
total area of end regions(mm^2)	4268.66,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	11
irregularity	6.2976,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	12
area of end region 1(mm^2)	2091.73,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	13
radius of end region 1(mm)	10.6065,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	14
irregularity of end region 1	0.16896,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	15
area of end region 2(mm^2)	2176.93,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	16
radius of end region 2(mm)	10.4223,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	17
irregularity of end region 2	0.15676,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	18
qa	0.113993,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	19
dti_fa	0.507846,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	20
md	0.82773,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	21
ad	1.35109,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	22
rd	0.56605,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	23
iso	0.222798,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	24
rdi	0.156009,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	25
nrdi02L	0.19994,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	26
nrdi04L	0.0784601,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	27
nrdi06L	0.0120437,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	28
,sub-10438_dwi.Cingulum_Frontal_Parietal_L.stat.txt	29
number of tracts	9310,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	0
mean length(mm)	100.142,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	1
span(mm)	44.356,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	2
curl	2.25769,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	3
elongation	6.90809,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	4
diameter(mm)	14.4964,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	5
volume(mm^3)	16528.2,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	6
trunk volume(mm^3)	16008.2,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	7
branch volume(mm^3)	519.995,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	8
total surface area(mm^2)	27553.9,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	9
total radius of end regions(mm)	20.4716,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	10
total area of end regions(mm^2)	5100.06,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	11
irregularity	6.04166,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	12
area of end region 1(mm^2)	2208.27,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	13
radius of end region 1(mm)	10.4823,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	14
irregularity of end region 1	0.156318,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	15
area of end region 2(mm^2)	2891.8,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	16
radius of end region 2(mm)	9.98928,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	17
irregularity of end region 2	0.108405,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	18
qa	0.274997,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	19
dti_fa	0.550758,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	20
md	0.776011,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	21
ad	1.32135,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	22
rd	0.503341,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	23
iso	0.510538,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	24
rdi	0.359874,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	25
nrdi02L	0.460841,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	26
nrdi04L	0.180664,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	27
nrdi06L	0.0275818,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	28
,sub-10440_dwi.Cingulum_Frontal_Parietal_L.stat.txt	29
number of tracts	8245,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	0
mean length(mm)	101.18,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	1
span(mm)	43.1535,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	2
curl	2.34464,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	3
elongation	8.22194,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	4
diameter(mm)	12.3061,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	5
volume(mm^3)	12034.3,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	6
trunk volume(mm^3)	9743.79,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	7
branch volume(mm^3)	2290.52,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	8
total surface area(mm^2)	24972.5,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	9
total radius of end regions(mm)	21.9864,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	10
total area of end regions(mm^2)	3332.47,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	11
irregularity	6.3841,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	12
area of end region 1(mm^2)	1654,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	13
radius of end region 1(mm)	12.0683,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	14
irregularity of end region 1	0.276634,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	15
area of end region 2(mm^2)	1678.48,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	16
radius of end region 2(mm)	9.91809,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	17
irregularity of end region 2	0.184116,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	18
qa	0.11161,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	19
dti_fa	0.476732,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	20
md	0.772306,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	21
ad	1.20165,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	22
rd	0.557632,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	23
iso	0.243698,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	24
rdi	0.169508,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	25
nrdi02L	0.217064,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	26
nrdi04L	0.0850947,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	27
nrdi06L	0.0129905,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	28
,sub-10448_dwi.Cingulum_Frontal_Parietal_L.stat.txt	29
number of tracts	9334,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	0
mean length(mm)	108.388,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	1
span(mm)	43.8182,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	2
curl	2.47358,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	3
elongation	6.93157,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	4
diameter(mm)	15.6368,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	5
volume(mm^3)	20814.5,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	6
trunk volume(mm^3)	18209.6,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	7
branch volume(mm^3)	2604.87,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	8
total surface area(mm^2)	36748.3,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	9
total radius of end regions(mm)	23.4312,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	10
total area of end regions(mm^2)	5191.14,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	11
irregularity	6.90175,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	12
area of end region 1(mm^2)	1995.76,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	13
radius of end region 1(mm)	11.1545,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	14
irregularity of end region 1	0.195858,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	15
area of end region 2(mm^2)	3195.37,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	16
radius of end region 2(mm)	12.2767,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	17
irregularity of end region 2	0.148181,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	18
qa	0.151357,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	19
dti_fa	0.537873,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	20
md	0.760523,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	21
ad	1.26516,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	22
rd	0.508205,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	23
iso	0.300358,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	24
rdi	0.209145,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	25
nrdi02L	0.267839,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	26
nrdi04L	0.105008,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	27
nrdi06L	0.0160378,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	28
,sub-10455_dwi.Cingulum_Frontal_Parietal_L.stat.txt	29
number of tracts	9478,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	0
mean length(mm)	110.455,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	1
span(mm)	47.9215,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	2
curl	2.30492,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	3
elongation	7.81509,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	4
diameter(mm)	14.1336,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	5
volume(mm^3)	17329.3,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	6
trunk volume(mm^3)	11397.8,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	7
branch volume(mm^3)	5931.47,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	8
total surface area(mm^2)	30731.6,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	9
total radius of end regions(mm)	25.8612,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	10
total area of end regions(mm^2)	4769.07,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	11
irregularity	6.2661,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	12
area of end region 1(mm^2)	2014.37,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	13
radius of end region 1(mm)	14.3762,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	14
irregularity of end region 1	0.322331,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	15
area of end region 2(mm^2)	2754.7,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	16
radius of end region 2(mm)	11.485,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	17
irregularity of end region 2	0.150431,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	18
qa	0.276411,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	19
dti_fa	0.536379,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	20
md	0.74746,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	21
ad	1.25643,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	22
rd	0.492976,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	23
iso	0.571767,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	24
rdi	0.394183,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	25
nrdi02L	0.50458,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	26
nrdi04L	0.197717,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	27
nrdi06L	0.030106,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	28
,sub-10460_dwi.Cingulum_Frontal_Parietal_L.stat.txt	29
number of tracts	6080,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	0
mean length(mm)	89.6452,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	1
span(mm)	37.186,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	2
curl	2.41073,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	3
elongation	6.8776,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	4
diameter(mm)	13.0344,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	5
volume(mm^3)	11961.8,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	6
trunk volume(mm^3)	6783.44,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	7
branch volume(mm^3)	5178.41,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	8
total surface area(mm^2)	21556.8,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	9
total radius of end regions(mm)	19.5664,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	10
total area of end regions(mm^2)	3247.28,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	11
irregularity	5.87241,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	12
area of end region 1(mm^2)	985.151,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	13
radius of end region 1(mm)	9.64098,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	14
irregularity of end region 1	0.296408,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	15
area of end region 2(mm^2)	2262.13,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	16
radius of end region 2(mm)	9.92543,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	17
irregularity of end region 2	0.136814,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	18
qa	0.150804,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	19
dti_fa	0.506236,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	20
md	0.853832,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	21
ad	1.38369,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	22
rd	0.588905,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	23
iso	0.301258,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	24
rdi	0.210409,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	25
nrdi02L	0.269903,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	26
nrdi04L	0.106032,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	27
nrdi06L	0.0163744,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	28
,sub-10471_dwi.Cingulum_Frontal_Parietal_L.stat.txt	29
number of tracts	7617,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	0
mean length(mm)	94.9404,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	1
span(mm)	39.8766,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	2
curl	2.38086,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	3
elongation	7.3106,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	4
diameter(mm)	12.9867,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	5
volume(mm^3)	12575.9,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	6
trunk volume(mm^3)	10799.4,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	7
branch volume(mm^3)	1776.4,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	8
total surface area(mm^2)	24061.8,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	9
total radius of end regions(mm)	21.8658,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	10
total area of end regions(mm^2)	3857.36,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	11
irregularity	6.21196,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	12
area of end region 1(mm^2)	1506.13,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	13
radius of end region 1(mm)	11.2848,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	14
irregularity of end region 1	0.265631,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	15
area of end region 2(mm^2)	2351.24,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	16
radius of end region 2(mm)	10.5809,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	17
irregularity of end region 2	0.149589,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	18
qa	0.297399,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	19
dti_fa	0.502165,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	20
md	0.788721,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	21
ad	1.27659,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	22
rd	0.544785,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	23
iso	0.611173,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	24
rdi	0.424629,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	25
nrdi02L	0.543923,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	26
nrdi04L	0.213312,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	27
nrdi06L	0.0326309,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	28
,sub-10478_dwi.Cingulum_Frontal_Parietal_L.stat.txt	29
number of tracts	7502,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	0
mean length(mm)	102.876,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	1
span(mm)	44.9999,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	2
curl	2.28614,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	3
elongation	8.54221,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	4
diameter(mm)	12.0432,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	5
volume(mm^3)	11719,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	6
trunk volume(mm^3)	6754.06,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	7
branch volume(mm^3)	4964.92,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	8
total surface area(mm^2)	23769,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	9
total radius of end regions(mm)	22.3656,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	10
total area of end regions(mm^2)	3273.72,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	11
irregularity	6.10666,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	12
area of end region 1(mm^2)	1602.09,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	13
radius of end region 1(mm)	13.9759,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	14
irregularity of end region 1	0.383022,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	15
area of end region 2(mm^2)	1671.62,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	16
radius of end region 2(mm)	8.38967,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	17
irregularity of end region 2	0.132282,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	18
qa	0.106623,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	19
dti_fa	0.514211,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	20
md	0.80491,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	21
ad	1.30253,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	22
rd	0.556102,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	23
iso	0.200904,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	24
rdi	0.143064,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	25
nrdi02L	0.183247,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	26
nrdi04L	0.0718599,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	27
nrdi06L	0.0109889,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	28
,sub-10487_dwi.Cingulum_Frontal_Parietal_L.stat.txt	29
number of tracts	7105,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	0
mean length(mm)	84.1198,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	1
span(mm)	34.4004,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	2
curl	2.44532,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	3
elongation	5.96458,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	4
diameter(mm)	14.1032,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	5
volume(mm^3)	13140.9,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	6
trunk volume(mm^3)	7548.25,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	7
branch volume(mm^3)	5592.64,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	8
total surface area(mm^2)	24484.8,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	9
total radius of end regions(mm)	20.4616,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	10
total area of end regions(mm^2)	3652.7,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	11
irregularity	6.56947,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	12
area of end region 1(mm^2)	1563.9,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	13
radius of end region 1(mm)	9.8459,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	14
irregularity of end region 1	0.194738,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	15
area of end region 2(mm^2)	2088.79,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	16
radius of end region 2(mm)	10.6157,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	17
irregularity of end region 2	0.169493,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	18
